,pop,phage,immune,vulnerable,richness,phageRichness,pS,b,a,c,beta,adsp,d,m,l,popinit,phageinit
685,2333581.7974552414,0.0,2333581.7974552414,0.0,6.0,9.0,1e-06,1.3,10000000.0,0.051262938657289044,69.0,1.779699653676434e-08,0.1,3.747242943446224e-08,0.9,164321.76272757901,326257.59665292373
686,0.0,0.0,0.0,0.0,1.0,1.0,1e-06,1.3,10000000.0,0.0063024284600427085,73.0,3.178872117996518e-08,0.1,1.549575716977463e-08,0.9,110901.79473708922,726473.1091626661
687,2968623.9894734817,0.0,2968623.9894734817,0.0,5.0,2.0,1e-06,1.3,10000000.0,0.0024135392712705908,100.0,5.351270673574605e-09,0.1,1.5472949556249744e-09,0.9,5691685.805635983,3971651.9298184407
688,2939231.156756305,0.0,2939231.156756305,0.0,5.0,261.0,1e-06,1.3,10000000.0,0.004674526403361115,193.0,1.5949647311040786e-08,0.1,2.0525893694578074e-07,0.9,3211378.3964374317,2364377.306043134
689,2192174.624504431,65762406.6365528,863345.9027511209,1328806.682292834,50.0,9.0,1e-06,1.3,10000000.0,0.06208518695876339,69.0,1.105890792467219e-09,0.1,1.4226044179888029e-09,0.9,262508.9485441528,518963.66195540025
690,1800564.7059383676,0.0,1800564.7059383676,0.0,20.0,43.0,1e-06,1.3,10000000.0,0.0922642533893564,102.0,3.024539066640281e-08,0.1,1.7349300205623142e-08,0.9,9517403.152517987,5369911.895344508
691,2977452.839690193,0.0,2925365.2443466,52086.90314257697,14.0,67.0,1e-06,1.3,10000000.0,0.0017650960324716398,80.0,2.036994056079237e-09,0.1,7.166947451694858e-08,0.9,4794859.520515043,8371321.931404316
692,2732798.002440656,0.0,2732798.002440656,0.0,6.0,2.0,1e-06,1.3,10000000.0,0.02055399981225713,152.0,7.493070098346412e-09,0.1,1.979581009492922e-09,0.9,3349359.5337702082,279226.20295840356
693,2577124.790802253,0.0,2577124.790802253,0.0,4.0,7.0,1e-06,1.3,10000000.0,0.032528862245980415,117.0,1.0374883776978632e-08,0.1,1.3939552723476487e-08,0.9,1036340.2053751862,488511.5406468965
694,2947591.156434399,0.0,2947591.156434399,0.0,3.0,1.0,1e-06,1.3,10000000.0,0.004031449505046245,92.0,1.748813118050812e-08,0.1,1.1529904380927023e-09,0.9,1475542.3563971797,1412198.60578627
695,2868623.8746752203,19745898.218645867,2292882.150651856,570429.233039388,26.0,213.0,1e-06,1.3,10000000.0,0.004198962085760297,61.0,1.3558948814777772e-09,0.1,1.4277020056699577e-07,0.9,8637722.005225468,5392628.4994109925
696,2678459.8487010817,0.0,2678459.8487010817,0.0,13.0,11.0,1e-06,1.3,10000000.0,0.02473385779222443,68.0,9.297629116646652e-08,0.1,6.26123119468522e-09,0.9,3072091.5335934795,2288131.1349213114
