,id,pop,phage,immune,susceptible,richness,phageRichness,pS,b,a,c,f,beta,adsp,d,m,l,popinit,phageinit,nodf,Q,m_final,m_diff
200,0057ddb8-2c25-11ec-a5b6-fbfaf7786e70,187995.25179961443,1010400.0575289844,86990.03576696222,101005.21603265221,9,701,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,56.70279,0.4801246,9.999643877631543e-07,8.999643877631543e-07
201,0058a19e-2c25-11ec-a5b6-fbfaf7786e70,164161.9717661007,3250008.7313769194,146733.29354968143,17428.678216419255,20,1411,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,68.85211,0.3097593,1e-06,9e-07
202,005963cc-2c25-11ec-a5b6-fbfaf7786e70,189382.42418380323,819286.2130831492,76882.17099978852,112500.25318401471,16,960,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,66.00915,0.2531171,1e-06,9e-07
203,005a255a-2c25-11ec-a5b6-fbfaf7786e70,186939.88895619987,1167676.6686021963,86760.04289662841,100179.84605957146,21,930,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,57.87441,0.3440413,1.0000000000000004e-06,9.000000000000004e-07
204,005aeb2a-2c25-11ec-a5b6-fbfaf7786e70,188469.19330531935,941306.5270899042,81310.25160511385,107158.9417002055,13,1046,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,69.35935,0.2870567,9.999999999999997e-07,8.999999999999997e-07
205,005bad1c-2c25-11ec-a5b6-fbfaf7786e70,185176.40793391253,1313627.1210537422,81814.7246310828,103361.68330282973,13,1263,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,67.42086,0.362369,9.999999999999995e-07,8.999999999999995e-07
206,005c6f54-2c25-11ec-a5b6-fbfaf7786e70,187977.7776847132,1012238.6595707528,85334.945085615,102642.83259909818,14,776,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,61.47379,0.5217935,9.999999997154441e-07,8.999999997154441e-07
207,005d30ce-2c25-11ec-a5b6-fbfaf7786e70,187964.0564713158,1012331.0106677765,86688.25279026102,101275.80368105478,14,699,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,59.75666,0.4289558,4.430297120358923e-07,3.430297120358923e-07
208,005df252-2c25-11ec-a5b6-fbfaf7786e70,187045.81306442132,1133470.2310706722,83782.08534904961,103263.72771537172,13,1213,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,63.91295,0.332508,9.999999999999997e-07,8.999999999999997e-07
209,005eb732-2c25-11ec-a5b6-fbfaf7786e70,190554.55007184806,466756.9623952956,102204.14493506137,88350.40513678669,10,503,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,51.57194,0.4430164,7.267011018618813e-07,6.267011018618813e-07
210,005f7c08-2c25-11ec-a5b6-fbfaf7786e70,188004.92051807974,1011189.1932439718,86695.87009194208,101309.05042613766,10,555,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,57.03784,0.3438964,1.009862746827768e-07,9.862746827768022e-10
211,00603f8a-2c25-11ec-a5b6-fbfaf7786e70,187947.1535167056,1024295.3359758818,81544.63194909638,106402.52156760923,12,1146,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,68.19423,0.3173755,1e-06,9e-07
212,00610122-2c25-11ec-a5b6-fbfaf7786e70,188132.7381713869,989918.1020996581,84431.3609409935,103701.37723039341,10,1213,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,68.20038,0.3518777,1.0000000000000002e-06,9.000000000000002e-07
213,0061c760-2c25-11ec-a5b6-fbfaf7786e70,188480.0637342501,932078.9924914048,82780.59400024262,105699.46973400749,14,1147,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,67.37192,0.2145374,1e-06,9e-07
214,00628a10-2c25-11ec-a5b6-fbfaf7786e70,187985.02386792444,1011346.7536884536,87055.7937301562,100929.23013776823,10,337,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,59.94035,0.4622081,1.0241988575394754e-07,2.4198857539475444e-09
215,00635846-2c25-11ec-a5b6-fbfaf7786e70,191162.4055668721,563634.3577286932,78521.89403209364,112640.51153477846,12,1329,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,71.63878,0.302924,9.999999999999995e-07,8.999999999999995e-07
216,00641db2-2c25-11ec-a5b6-fbfaf7786e70,177719.35636934853,1860398.7724325978,150000.71273078906,27718.64363855948,11,580,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,70.76061,0.2207171,1.0000001967627462e-07,1.9676274628316452e-14
217,0064e292-2c25-11ec-a5b6-fbfaf7786e70,186306.10969220608,1202861.130889913,80240.30935558543,106065.80033662065,17,958,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,64.74824,0.2873835,9.999999999999997e-07,8.999999999999997e-07
218,0065a498-2c25-11ec-a5b6-fbfaf7786e70,187891.88186047578,1025773.2281319583,87138.44235690033,100753.43950357546,17,550,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,63.9864,0.3136498,1.009827875487825e-07,9.827875487825065e-10
219,006667fc-2c25-11ec-a5b6-fbfaf7786e70,188176.68754347484,985996.5265066092,83366.49492219304,104810.19262128179,20,1312,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,64.77086,0.3556165,9.999993738616732e-07,8.999993738616732e-07
220,00672a52-2c25-11ec-a5b6-fbfaf7786e70,183915.68142328097,1359285.219971125,101072.77291621534,82842.90850706563,16,1123,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,61.23565,0.2973125,6.995188412812269e-07,5.995188412812269e-07
221,0067eece-2c25-11ec-a5b6-fbfaf7786e70,180680.62004091256,1447000.6599076267,150647.0762577161,30033.54378319644,15,832,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,50.75151,0.3771052,9.99999998894504e-07,8.99999998894504e-07
222,0068b44e-2c25-11ec-a5b6-fbfaf7786e70,187937.66067436244,977152.285405877,85793.27263914756,102144.38803521488,12,1047,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,66.11026,0.2927757,1.0000000000000002e-06,9.000000000000002e-07
223,006978de-2c25-11ec-a5b6-fbfaf7786e70,188146.04905261972,985563.2034808882,85853.57511667718,102292.47393594254,13,950,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,62.24448,0.3253943,1e-06,9e-07
224,006a3bf2-2c25-11ec-a5b6-fbfaf7786e70,187991.5739307836,1011552.6426405996,86333.62030621633,101657.95362456728,9,607,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,54.90785,0.4607008,9.603018648422878e-07,8.603018648422878e-07
225,006aff74-2c25-11ec-a5b6-fbfaf7786e70,189182.69672380434,855033.9106642745,80291.39383341292,108891.30289039142,15,904,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,60.84546,0.3393351,9.99999998638901e-07,8.99999998638901e-07
226,006bc36e-2c25-11ec-a5b6-fbfaf7786e70,188234.8455498179,973559.9762079088,86189.76370540181,102045.08184441608,8,1145,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,58.87563,0.2972749,9.999999999999995e-07,8.999999999999995e-07
227,006c85ba-2c25-11ec-a5b6-fbfaf7786e70,186614.4854157486,860243.9524420707,113112.15874029824,73502.32667545037,12,931,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,61.26501,0.389571,9.656931429505548e-07,8.656931429505548e-07
228,006d4df6-2c25-11ec-a5b6-fbfaf7786e70,175651.18752232988,2368219.7636619573,101432.0980271993,74219.08949513058,14,1413,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,68.97523,0.2614195,9.99999999862461e-07,8.999999998624611e-07
229,006e109c-2c25-11ec-a5b6-fbfaf7786e70,188005.93677060722,1009280.5566125977,80031.05324847577,107974.88352213145,12,891,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,65.61386,0.3015785,9.999995062450929e-07,8.999995062450929e-07
230,006ed5d6-2c25-11ec-a5b6-fbfaf7786e70,187823.40788645388,849465.7175731887,103289.47172861811,84533.93615783576,15,823,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,58.59622,0.3718089,1e-06,9e-07
231,006f9836-2c25-11ec-a5b6-fbfaf7786e70,187953.0940173759,1017388.9789201878,85962.09382599845,101991.00019137745,7,769,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,55.40517,0.4135498,9.999582009292711e-07,8.999582009292711e-07
232,00705ae6-2c25-11ec-a5b6-fbfaf7786e70,186465.93502714142,1040382.3576524125,99386.39669117396,87079.53833596746,14,1113,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,67.03823,0.3027723,1e-06,9e-07
233,00711ddc-2c25-11ec-a5b6-fbfaf7786e70,188018.32859288942,1007341.0997619904,86979.80515083467,101038.52344205475,5,707,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,45.69458,0.339608,9.872763693009735e-07,8.872763693009735e-07
234,0071e37a-2c25-11ec-a5b6-fbfaf7786e70,187928.21797886392,1019693.2504222619,85848.48110359628,102079.73687526764,8,1047,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,67.97186,0.3580945,9.99999999780684e-07,8.999999997806841e-07
235,0072a8be-2c25-11ec-a5b6-fbfaf7786e70,135248.4293434482,5852152.726753591,107024.88388159893,28223.54546184927,13,1887,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,73.37347,0.2752859,1e-06,9e-07
236,00736b0a-2c25-11ec-a5b6-fbfaf7786e70,178203.0279385276,1570547.961562669,152390.3137685707,25812.714169956926,22,1433,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,72.72091,0.2074139,1.0000000000000002e-06,9.000000000000002e-07
237,0074308a-2c25-11ec-a5b6-fbfaf7786e70,187878.13242936344,1031310.0876920671,83578.83559384511,104299.29683551833,16,868,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,70.94206,0.2075714,9.999999999842098e-07,8.999999999842098e-07
238,0074f33a-2c25-11ec-a5b6-fbfaf7786e70,189040.50592586477,608555.6280690711,110769.19610343604,78271.30982242872,11,898,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,51.45785,0.484532,2.5246487766620516e-07,1.5246487766620516e-07
239,0075b7c0-2c25-11ec-a5b6-fbfaf7786e70,188028.376377714,1001625.9614761521,85061.57730255477,102966.79907515924,20,984,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,64.78062,0.3160877,9.999999999999995e-07,8.999999999999995e-07
240,00767db8-2c25-11ec-a5b6-fbfaf7786e70,189297.80297454464,839555.3371477694,76171.5977963229,113126.20517822175,19,1216,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,70.28065,0.2437649,1e-06,9e-07
241,007742c0-2c25-11ec-a5b6-fbfaf7786e70,184384.37147565978,1013426.1302205126,129564.53031142557,54819.84116423422,18,994,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,56.33958,0.3875514,1.0000000000000002e-06,9.000000000000002e-07
242,007805de-2c25-11ec-a5b6-fbfaf7786e70,188032.98585233407,999473.7400542027,85582.89389264592,102450.09195968814,15,1081,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,59.20981,0.4354334,9.999999999999997e-07,8.999999999999997e-07
243,0078ca14-2c25-11ec-a5b6-fbfaf7786e70,185803.25677866235,1080792.6218947782,102726.4746147789,83076.78216388346,18,2284,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,66.79421,0.392911,9.999999999999997e-07,8.999999999999997e-07
244,00798c24-2c25-11ec-a5b6-fbfaf7786e70,188079.13750466288,998518.1012934897,86616.40776903083,101462.72973563205,10,673,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,58.45279,0.4501291,1e-06,9e-07
245,007a4f2e-2c25-11ec-a5b6-fbfaf7786e70,187453.33415326753,1072729.2247803223,88849.26876671193,98604.0653865556,12,882,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,59.80426,0.3700439,9.99718926280161e-07,8.99718926280161e-07
246,007b15c6-2c25-11ec-a5b6-fbfaf7786e70,188936.06476132676,857752.5752386906,85396.59867223831,103539.46608908846,11,1039,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,59.63778,0.3203045,1.0000000000000002e-06,9.000000000000002e-07
247,007bd7fe-2c25-11ec-a5b6-fbfaf7786e70,189048.5801056429,578444.223095321,111850.97484700446,77197.60525863845,9,722,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,61.25148,0.4272136,5.888352153710232e-07,4.888352153710232e-07
248,007c9b1c-2c25-11ec-a5b6-fbfaf7786e70,189089.42717475718,882152.4343821778,78512.20198099014,110577.22519376704,10,1125,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,61.82907,0.3906263,9.999999999999997e-07,8.999999999999997e-07
249,007d5d4a-2c25-11ec-a5b6-fbfaf7786e70,178884.1528245897,2217988.821895358,106833.79972283175,72050.35310175794,10,1374,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,67.73717,0.2380655,1.168709581619439e-07,1.687095816194391e-08
250,007e21a8-2c25-11ec-a5b6-fbfaf7786e70,189296.49684934097,683674.6021680585,93965.36230621772,95331.13454312325,16,838,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,64.23574,0.4232258,9.800684103372188e-07,8.800684103372188e-07
251,007ee44e-2c25-11ec-a5b6-fbfaf7786e70,188055.4160481327,991151.6779324939,86774.84819481403,101280.56785331867,12,919,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,56.33188,0.2936433,9.99999987092055e-07,8.999999870920549e-07
252,007fa9c4-2c25-11ec-a5b6-fbfaf7786e70,187966.9804209463,1015379.7190798225,86898.66765231323,101068.31276863306,12,712,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,52.46906,0.4690675,9.999999980746706e-07,8.999999980746706e-07
253,00806e72-2c25-11ec-a5b6-fbfaf7786e70,189676.43801059623,646552.227180348,92056.61501260148,97619.82299799475,9,409,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,61.3691,0.4167057,2.779837508042007e-07,1.7798375080420072e-07
254,008130f0-2c25-11ec-a5b6-fbfaf7786e70,187218.58990004475,1089197.966976751,91085.74518943412,96132.84471061063,14,1234,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,56.52318,0.3871519,9.999999999992736e-07,8.999999999992736e-07
255,0081f300-2c25-11ec-a5b6-fbfaf7786e70,122143.5717343936,6394032.522662851,89910.37835663141,32233.193377762196,18,1859,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,70.62508,0.2978544,1.0000000000000002e-06,9.000000000000002e-07
256,0082b452-2c25-11ec-a5b6-fbfaf7786e70,178972.59695846343,1977108.6230469733,112565.4779349758,66407.11902348763,14,1043,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,56.74802,0.4366475,1e-06,9e-07
257,00837626-2c25-11ec-a5b6-fbfaf7786e70,188201.255849316,971673.4749762712,87254.63324398077,100946.62260533521,14,1256,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,65.05712,0.2825216,1e-06,9e-07
258,00844e7a-2c25-11ec-a5b6-fbfaf7786e70,187945.17288991224,1018835.0518964356,86660.20749515522,101284.96539475702,10,708,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,57.92692,0.4556649,1e-06,9e-07
259,0085112a-2c25-11ec-a5b6-fbfaf7786e70,190677.45693160835,341631.7576037179,107070.1241352109,83607.33279639744,17,944,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,66.19549,0.3056401,9.999999999999997e-07,8.999999999999997e-07
260,0085d416-2c25-11ec-a5b6-fbfaf7786e70,184672.664729905,1436572.593499928,81016.77426162586,103655.89046827913,9,752,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,57.51406,0.4276967,8.808428072766808e-07,7.808428072766808e-07
261,00869612-2c25-11ec-a5b6-fbfaf7786e70,187982.31521361758,1019822.5574097069,85742.73235859002,102239.58285502756,10,853,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,54.79237,0.4087843,1.8830262642148707e-07,8.830262642148708e-08
262,00875a7a-2c25-11ec-a5b6-fbfaf7786e70,187416.38383569138,1082232.6467533605,84075.89426376221,103340.48957192917,21,1059,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,66.06107,0.3617115,1.0000000000000002e-06,9.000000000000002e-07
263,00881ca8-2c25-11ec-a5b6-fbfaf7786e70,189929.87289294344,730033.8232784454,79947.87660521841,109981.99628772504,17,1284,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,74.21932,0.2750528,1.0000000000000004e-06,9.000000000000004e-07
264,0088e5b6-2c25-11ec-a5b6-fbfaf7786e70,185186.11925271098,1427531.6173118302,84384.95205932988,100801.1671933811,16,680,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,69.75585,0.3320577,1.0002565555236121e-07,2.565555236121841e-11
265,0089a816-2c25-11ec-a5b6-fbfaf7786e70,184336.0910469943,1102350.9920526934,133660.57734142127,50675.513705573016,14,1281,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,58.9944,0.4094803,6.691473567643845e-07,5.691473567643845e-07
266,008a6cd8-2c25-11ec-a5b6-fbfaf7786e70,180638.070532139,1266738.6614475576,138994.68676564694,41643.383766492065,21,874,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,65.23665,0.2225979,9.365504584992818e-07,8.365504584992818e-07
267,008b2e84-2c25-11ec-a5b6-fbfaf7786e70,188573.9630264264,558194.1543327132,125040.85167709655,63533.11134932986,13,768,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,59.12926,0.4554275,9.96795466580584e-07,8.967954665805839e-07
268,008bf026-2c25-11ec-a5b6-fbfaf7786e70,186447.31545091173,1200567.5473464907,92275.70461542039,94171.61083549134,20,1081,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,59.20286,0.4835108,9.999999999999997e-07,8.999999999999997e-07
269,008cb1c8-2c25-11ec-a5b6-fbfaf7786e70,188399.4843889387,946599.1000297414,87246.28040272699,101153.20398621171,17,676,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,73.97563,0.2600477,1.0387019653964662e-07,3.870196539646627e-09
270,008d76c6-2c25-11ec-a5b6-fbfaf7786e70,187937.30028385238,1019015.1932646536,86912.05441410145,101025.24586975093,9,831,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,55.31561,0.4562359,9.99822424919084e-07,8.998224249190841e-07
271,008e396c-2c25-11ec-a5b6-fbfaf7786e70,187144.84412700133,1134459.769069812,77332.7921587293,109812.05196827203,11,1207,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,63.8282,0.2573676,1e-06,9e-07
272,008efabe-2c25-11ec-a5b6-fbfaf7786e70,188035.7200331615,1003944.5757013297,86374.44875501339,101661.2712781481,12,669,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,60.16315,0.4817994,9.93682237900112e-07,8.93682237900112e-07
273,008fc098-2c25-11ec-a5b6-fbfaf7786e70,187995.97957545478,1011059.8385265163,86208.9871757917,101786.99239966308,9,676,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,59.55439,0.4270694,7.020063376969983e-07,6.020063376969983e-07
274,0090824e-2c25-11ec-a5b6-fbfaf7786e70,187414.7322814913,1074930.6660437305,88797.53806154091,98617.1942199504,7,1445,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,45.43223,0.3757325,1e-06,9e-07
275,00914544-2c25-11ec-a5b6-fbfaf7786e70,187470.35091115625,577406.263234871,133897.44583675888,53572.90507439737,12,779,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,71.97751,0.3105696,6.991054225166772e-07,5.991054225166772e-07
276,00920a6a-2c25-11ec-a5b6-fbfaf7786e70,187907.1866132005,1024478.0973184401,86529.60675667082,101377.57985652967,12,841,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,60.64155,0.4136677,1e-06,9e-07
277,0093966e-2c25-11ec-a5b6-fbfaf7786e70,188143.7664085747,964321.7416353057,86668.81154307336,101474.95486550135,14,844,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,63.37374,0.3704888,6.161379176651401e-07,5.161379176651401e-07
278,0094676a-2c25-11ec-a5b6-fbfaf7786e70,187469.52950478598,1103988.0106298698,84988.39996088097,102481.12954390502,14,756,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,63.41335,0.4090595,1.0063765530616264e-07,6.376553061626409e-10
279,0095295c-2c25-11ec-a5b6-fbfaf7786e70,177300.66039782306,2402889.009163379,69632.94143730727,107667.71896051579,15,1262,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,65.45993,0.3148797,9.999999999999995e-07,8.999999999999995e-07
280,0095ebe4-2c25-11ec-a5b6-fbfaf7786e70,185767.08133693415,1171075.1211051377,105178.27383020111,80588.80750673304,21,1764,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,68.19918,0.2354017,1.0000000000000006e-06,9.000000000000006e-07
281,0096ad40-2c25-11ec-a5b6-fbfaf7786e70,187962.44430041636,1014318.7106563525,86901.18898148443,101061.25531893193,5,587,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,46.11428,0.3411002,5.511124191144735e-07,4.511124191144735e-07
282,00977748-2c25-11ec-a5b6-fbfaf7786e70,192016.57576418883,252114.99409258028,97976.81884502033,94039.7569191685,16,797,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,63.15671,0.2757221,2.1636528671272147e-07,1.1636528671272148e-07
283,009839a8-2c25-11ec-a5b6-fbfaf7786e70,191841.43111299336,565031.7591915709,64430.72339004728,127410.70772294608,12,1125,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,64.56303,0.2779993,9.895334882593477e-07,8.895334882593477e-07
284,00990f18-2c25-11ec-a5b6-fbfaf7786e70,188001.20885266186,1008727.7073341352,84982.79174785799,103018.41710480387,11,963,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,64.8278,0.3969576,9.999999999998634e-07,8.999999999998634e-07
285,0099e500-2c25-11ec-a5b6-fbfaf7786e70,187954.2976307801,1016708.2057423809,86333.34398604855,101620.95364473153,13,799,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,70.10082,0.3385378,9.999988959997145e-07,8.999988959997145e-07
286,009ab98a-2c25-11ec-a5b6-fbfaf7786e70,188006.78487753912,591408.0143394445,113183.99377591259,74822.79110162653,15,1036,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,59.93794,0.3179452,9.63112569861961e-07,8.63112569861961e-07
287,009b8ed2-2c25-11ec-a5b6-fbfaf7786e70,188396.99828120237,967340.2263116713,83186.4966929776,105210.50158822477,16,825,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,62.07274,0.2918283,2.130387830114817e-07,1.1303878301148171e-07
288,009c66d6-2c25-11ec-a5b6-fbfaf7786e70,188678.93985430358,917744.0555295453,82893.90741257765,105785.03244172593,11,837,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,52.96351,0.3952365,1.0000000000000002e-06,9.000000000000002e-07
289,009d3e08-2c25-11ec-a5b6-fbfaf7786e70,188053.49218788484,1005226.3060707955,84812.43073997558,103241.06144790926,12,963,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,54.32371,0.3410835,1e-06,9e-07
290,009e122e-2c25-11ec-a5b6-fbfaf7786e70,187083.18610253246,1160241.0227131427,81123.24603140444,105959.94007112802,12,1316,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,66.57138,0.2953346,1.0000000000000002e-06,9.000000000000002e-07
