,id,pop,phage,immune,susceptible,richness,phageRichness,pS,b,a,c,f,beta,adsp,d,m,l,popinit,phageinit,nodf,Q
256,d7bcc072-6b17-11eb-aed6-7504bac17f24,187947.93406036316,1019760.4749441909,86734.02200908407,101213.91205127908,14,26,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,2.5581993765149023e-08,0.9,100000.0,10000000.0,42.41987,0.3879633
257,d7bd9222-6b17-11eb-aed6-7504bac17f24,187985.1465979438,1012446.8424834253,86981.0462385079,101004.10035943589,7,3,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,3.7686303648738276e-09,0.9,100000.0,10000000.0,16.66667,0.32
258,d7be62e2-6b17-11eb-aed6-7504bac17f24,188011.64282640727,1008204.9156465725,87006.56282019519,101005.08000621208,13,3,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,3.6058070284630775e-09,0.9,100000.0,10000000.0,4.938272,0.32
259,d7bf330c-6b17-11eb-aed6-7504bac17f24,188001.4727934919,1010182.6006253441,86941.86894123665,101059.60385225526,13,5,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,2.253273571718002e-09,0.9,100000.0,10000000.0,11.93182,0.4166667
260,d7c0048a-6b17-11eb-aed6-7504bac17f24,188000.96289387945,1009898.9570439669,86998.25078525035,101002.7121086291,9,22,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.7311680750462903e-08,0.9,100000.0,10000000.0,40.60549,0.4015392
261,d7c0da22-6b17-11eb-aed6-7504bac17f24,188017.46264391314,1007229.3700497042,87017.91994363043,100999.5427002827,8,1,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.2830506170141666e-09,0.9,100000.0,10000000.0,,
262,d7c1ab0a-6b17-11eb-aed6-7504bac17f24,188018.94521666027,1006645.3681038939,87073.16988062895,100945.77533603132,4,32,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,3.5116765264484586e-08,0.9,100000.0,10000000.0,31.4741,0.08843537
263,d7c27b2a-6b17-11eb-aed6-7504bac17f24,188005.34179840155,1009015.3026607349,87030.73616740044,100974.60563100112,6,1,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,2.8544675024820907e-09,0.9,100000.0,10000000.0,,
264,d7c34b7c-6b17-11eb-aed6-7504bac17f24,187949.92463541802,1017428.5640958141,87050.66181091311,100899.26282450491,7,207,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,2.291770445616261e-07,0.9,100000.0,10000000.0,71.34873,0.1781492
265,d7c41da4-6b17-11eb-aed6-7504bac17f24,188128.13266756217,958620.2903164243,91785.75408143064,96342.37858613153,13,151,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.0464976271160523e-07,0.9,100000.0,10000000.0,77.41568,0.2514989
266,d7c4f238-6b17-11eb-aed6-7504bac17f24,187976.43609371627,1013719.7440850055,86991.86012136677,100984.5759723495,6,6,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,3.842482266056478e-09,0.9,100000.0,10000000.0,46.66667,0.1652893
267,d7c5c708-6b17-11eb-aed6-7504bac17f24,186359.10412583375,800693.9267466436,134487.06576709566,51872.03835873809,19,495,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,3.744562105595079e-07,0.9,100000.0,10000000.0,72.79506,0.2504503
268,d7c6973c-6b17-11eb-aed6-7504bac17f24,188011.23468230787,1008240.578548933,87009.95395513927,101001.2807271686,6,1,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.892796045773108e-09,0.9,100000.0,10000000.0,,
269,d7c76798-6b17-11eb-aed6-7504bac17f24,188043.71987866907,993257.4894400525,88556.96591673809,99486.75396193098,6,4,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,2.6773805969963036e-09,0.9,100000.0,10000000.0,19.04762,0.24
270,d7c83844-6b17-11eb-aed6-7504bac17f24,188000.63420927478,1010570.7989323827,86901.55453876527,101099.07967050951,8,8,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,4.110458724072994e-09,0.9,100000.0,10000000.0,34.82143,0.1937716
271,d7c90bc0-6b17-11eb-aed6-7504bac17f24,188767.79594748633,869752.2442693213,89944.42850429357,98823.36744319276,9,170,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.3436891663419187e-07,0.9,100000.0,10000000.0,73.96426,0.2244394
272,d7c9dbfe-6b17-11eb-aed6-7504bac17f24,184256.84444019696,1446500.9836241475,87094.49247077324,97162.35196942372,9,70,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,5.872255893767532e-08,0.9,100000.0,10000000.0,65.22459,0.2626674
273,d7cab0f6-6b17-11eb-aed6-7504bac17f24,188006.2204045629,1009470.4409112287,86938.84850398097,101067.37190058191,6,2,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,2.1344301473116916e-09,0.9,100000.0,10000000.0,12.5,0.2222222
274,d7cb835a-6b17-11eb-aed6-7504bac17f24,187988.80013818678,1011660.2748210983,87015.88029190082,100972.91984628596,5,2,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.028452386884654e-09,0.9,100000.0,10000000.0,,
275,d7cc54e2-6b17-11eb-aed6-7504bac17f24,188011.28397606564,1008229.8527232347,87010.44042116338,101000.84355490225,15,6,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,9.025852264046497e-09,0.9,100000.0,10000000.0,11.66667,0.3673469
276,d7cd25c0-6b17-11eb-aed6-7504bac17f24,190451.95790316246,380555.6364139073,111825.44595733873,78626.51194582373,14,22,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.819342444496585e-08,0.9,100000.0,10000000.0,44.01656,0.4310059
277,d7cdf586-6b17-11eb-aed6-7504bac17f24,188660.2256044393,916975.0348534208,85689.73909795831,102970.48650648099,10,33,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,2.73509925076804e-08,0.9,100000.0,10000000.0,65.90023,0.2369834
278,d7cec628-6b17-11eb-aed6-7504bac17f24,187821.81534271364,406300.4998963698,151131.5675985321,36690.24774418155,12,45,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,3.224973150480576e-08,0.9,100000.0,10000000.0,68.14129,0.2675634
279,d7cfb510-6b17-11eb-aed6-7504bac17f24,187415.06489346907,1079740.0703493047,90288.01351932246,97127.05137414661,12,307,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,2.669477763684729e-07,0.9,100000.0,10000000.0,78.7941,0.1260172
280,d7d085c6-6b17-11eb-aed6-7504bac17f24,187985.36561944056,1012357.0784567986,86989.77641892538,100995.58920051518,10,3,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.3001900765422843e-09,0.9,100000.0,10000000.0,,
281,d7d15604-6b17-11eb-aed6-7504bac17f24,188009.56648982214,1008434.2510921306,87019.82392450704,100989.7425653151,9,7,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,2.4458886002856345e-08,0.9,100000.0,10000000.0,19.29825,0.2469136
282,d7d22656-6b17-11eb-aed6-7504bac17f24,187999.08282029192,1009953.9526855752,87034.72476559963,100964.35805469229,7,9,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.2320367747401241e-08,0.9,100000.0,10000000.0,36.84211,0.3333333
283,d7d2f644-6b17-11eb-aed6-7504bac17f24,188771.2854044647,739864.0639640548,92891.32562034512,95879.95978411958,15,145,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,7.337217915933312e-08,0.9,100000.0,10000000.0,80.84527,0.1987892
284,d7d3c768-6b17-11eb-aed6-7504bac17f24,183880.08787622553,993041.2873073425,158671.08831714658,25208.99955907895,10,181,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,8.149461990317315e-08,0.9,100000.0,10000000.0,77.09679,0.1429833
285,d7d49db4-6b17-11eb-aed6-7504bac17f24,189192.83632371412,862238.8213408722,81789.56414024427,107403.27218346985,11,126,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,9.563725955913456e-08,0.9,100000.0,10000000.0,84.37099,0.1956402
286,d7d56e9c-6b17-11eb-aed6-7504bac17f24,190244.46195912806,119.78911447587176,152826.2909726358,37418.17098649227,13,77,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,4.376471310343436e-08,0.9,100000.0,10000000.0,83.76489,0.2228976
287,d7d63f52-6b17-11eb-aed6-7504bac17f24,187969.1369527003,1015998.0396934504,86809.40674137462,101159.73021132567,11,80,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,6.766689273586221e-08,0.9,100000.0,10000000.0,77.47873,0.2054938
288,d7d70f04-6b17-11eb-aed6-7504bac17f24,184110.37349558255,1534835.7280948511,95593.78610249306,88516.58739308949,21,257,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.9440840863053599e-07,0.9,100000.0,10000000.0,81.28687,0.1778838
289,d7d7df60-6b17-11eb-aed6-7504bac17f24,187127.15140191463,1110088.9350531457,88978.64807640918,98148.50332550544,10,18,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,9.97998899735677e-09,0.9,100000.0,10000000.0,66.58249,0.2508
290,d7d8b11a-6b17-11eb-aed6-7504bac17f24,186364.0739350496,1315973.0951126595,76888.75916438401,109475.31477066557,10,13,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.6946604494069797e-08,0.9,100000.0,10000000.0,47.69648,0.4513032
291,d7d985b8-6b17-11eb-aed6-7504bac17f24,188005.47295058536,1008996.1816531378,87030.5657978323,100974.90715275306,12,3,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,2.8758834059071156e-09,0.9,100000.0,10000000.0,7.971014,0.3611111
292,d7da56f0-6b17-11eb-aed6-7504bac17f24,187960.5693128691,1013361.1830282423,87429.56829670089,100531.00101616821,13,84,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,8.101132416995453e-08,0.9,100000.0,10000000.0,78.25571,0.2567924
293,d7db28dc-6b17-11eb-aed6-7504bac17f24,169779.18671747655,3268645.8325085714,125212.81218861727,44566.37452885928,14,74,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,6.232258991779257e-08,0.9,100000.0,10000000.0,76.04731,0.1610782
294,d7dbfa1e-6b17-11eb-aed6-7504bac17f24,186401.5287149386,783524.9650013802,127265.68179076008,59135.84692417854,16,125,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,9.288165960970343e-08,0.9,100000.0,10000000.0,78.30336,0.1684348
295,d7dccbec-6b17-11eb-aed6-7504bac17f24,187999.22166486038,1009934.9465329763,87034.41416670404,100964.80749815634,8,7,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.1290844475072944e-08,0.9,100000.0,10000000.0,37.7551,0.4438776
296,d7dd9c5c-6b17-11eb-aed6-7504bac17f24,187861.5450840642,865178.531513779,104340.4606342667,83521.08444979749,16,802,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,5.597774981547789e-07,0.9,100000.0,10000000.0,77.2981,0.153527
297,d7de7168-6b17-11eb-aed6-7504bac17f24,186840.08915424152,1198978.4124108215,85155.20349647234,101684.88565776918,15,541,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,2.942896780166425e-07,0.9,100000.0,10000000.0,81.87655,0.187493
298,d7df42aa-6b17-11eb-aed6-7504bac17f24,187986.50284523025,1012096.2739642487,87003.10964879527,100983.39319643498,10,4,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,3.367106198907177e-09,0.9,100000.0,10000000.0,9.803922,0.2222222
299,d7e0127a-6b17-11eb-aed6-7504bac17f24,187957.2784276772,1018554.4143502905,86697.74226669516,101259.53616098204,11,1072,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,9.937204001253226e-07,0.9,100000.0,10000000.0,73.64392,0.2316804
300,d7e0e2c2-6b17-11eb-aed6-7504bac17f24,182369.27855348596,1815771.5631833551,100634.98449381051,81734.29405967545,21,137,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,9.442403349897299e-08,0.9,100000.0,10000000.0,84.86833,0.223209
301,d7e1b486-6b17-11eb-aed6-7504bac17f24,187997.16068867515,1010261.6111767027,87033.02598251922,100964.13470615594,7,3,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,5.26049722972623e-09,0.9,100000.0,10000000.0,,
302,d7e28604-6b17-11eb-aed6-7504bac17f24,184990.9274085983,1531221.8356549344,74849.04741101286,110141.87999758545,8,72,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,4.873903172449117e-08,0.9,100000.0,10000000.0,80.77376,0.2282313
303,d7e35c32-6b17-11eb-aed6-7504bac17f24,185591.65396243977,1143313.168904906,111836.00294565687,73755.6510167829,14,167,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.0680372905252558e-07,0.9,100000.0,10000000.0,70.40778,0.2692755
304,d7e42c02-6b17-11eb-aed6-7504bac17f24,188011.78453409532,1008181.9460628743,87005.88668869282,101005.8978454025,10,9,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.1755784134862033e-08,0.9,100000.0,10000000.0,32.09877,0.4013841
305,d7e4fc72-6b17-11eb-aed6-7504bac17f24,187948.3347055855,1017736.803812672,87040.80244114582,100907.53226443968,6,439,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,4.468332316805504e-07,0.9,100000.0,10000000.0,66.84083,0.1535601
306,d7e5cca6-6b17-11eb-aed6-7504bac17f24,187994.38415687293,1010511.3011396702,87060.77187308685,100933.61228378607,9,4,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,5.87931706028187e-09,0.9,100000.0,10000000.0,11.90476,0.244898
307,d7e69cd0-6b17-11eb-aed6-7504bac17f24,188008.77430168883,1008538.3238212134,87022.62923775284,100986.14506393598,6,3,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,9.868276803565784e-09,0.9,100000.0,10000000.0,,
308,d7e76d2c-6b17-11eb-aed6-7504bac17f24,172798.94357234798,2915173.513598288,100577.50103853605,72221.44253381193,12,22,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,2.1414491188415845e-08,0.9,100000.0,10000000.0,60.05612,0.4111784
309,d7e83d7e-6b17-11eb-aed6-7504bac17f24,184483.18672220502,1008527.7310223917,145720.69384553467,38762.49287667035,9,265,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,2.4378948008949047e-07,0.9,100000.0,10000000.0,64.86935,0.2102959
310,d7e91316-6b17-11eb-aed6-7504bac17f24,187981.05795433183,1013417.437085699,86927.948598404,101053.10935592784,10,13,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.5185157976484563e-08,0.9,100000.0,10000000.0,53.25203,0.2877778
311,d7e9e37c-6b17-11eb-aed6-7504bac17f24,188320.56250113965,966520.9725713012,86099.95759567902,102220.60490546063,9,542,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,5.194223778789355e-07,0.9,100000.0,10000000.0,74.45539,0.1401559
312,d7eab694-6b17-11eb-aed6-7504bac17f24,185193.96068298043,1433994.382851733,88003.6564316243,97190.30425135612,13,128,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,8.710126635010981e-08,0.9,100000.0,10000000.0,82.82089,0.1717625
313,d7eb8d6c-6b17-11eb-aed6-7504bac17f24,188018.84501976293,1008616.4407860117,86769.20086235189,101249.64415741104,8,3,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.2982105372251458e-09,0.9,100000.0,10000000.0,9.677419,0.16
314,d7ec5e7c-6b17-11eb-aed6-7504bac17f24,187961.54587747666,999739.1340348022,89532.9670427854,98428.57883469126,12,517,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,4.171173761722019e-07,0.9,100000.0,10000000.0,82.54866,0.2140848
315,d7ed2e6a-6b17-11eb-aed6-7504bac17f24,188001.29209682165,1009558.6062541907,87039.36303468485,100961.9290621368,6,2,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.4839648972781908e-09,0.9,100000.0,10000000.0,12.5,0.2222222
316,d7ee0312-6b17-11eb-aed6-7504bac17f24,187986.68888818208,1025732.1093676871,84872.61656563035,103114.07232255173,10,20,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,8.191146816127468e-09,0.9,100000.0,10000000.0,57.97163,0.2722117
317,d7eed454-6b17-11eb-aed6-7504bac17f24,184803.77163692671,1440263.6450549865,99212.21147834139,85591.56015858533,16,765,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,5.314672288910696e-07,0.9,100000.0,10000000.0,82.55453,0.1572863
318,d7efa406-6b17-11eb-aed6-7504bac17f24,187997.50625900322,1010203.3813253721,87033.79908964761,100963.7071693556,9,2,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,2.113493682926494e-09,0.9,100000.0,10000000.0,,
319,d7f07494-6b17-11eb-aed6-7504bac17f24,188010.55656235357,1008749.5476759215,86947.04741614463,101063.50914620893,4,2,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,4.546668438012249e-09,0.9,100000.0,10000000.0,28.57143,0.2222222
320,d7f144b4-6b17-11eb-aed6-7504bac17f24,188008.48933566042,1008574.8505103198,87023.78005235683,100984.70928330359,8,1,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.0897847113125307e-09,0.9,100000.0,10000000.0,,
321,d7f2161e-6b17-11eb-aed6-7504bac17f24,188056.0718222034,1000417.9234493638,87146.58307340738,100909.48874879602,16,56,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,5.492154559296393e-08,0.9,100000.0,10000000.0,65.19374,0.3110037
322,d7f2ecce-6b17-11eb-aed6-7504bac17f24,186424.9826008798,1249397.8809571113,87357.03899146916,99067.94360941063,14,817,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,5.381846635048876e-07,0.9,100000.0,10000000.0,80.64419,0.1481663
323,d7f3bd7a-6b17-11eb-aed6-7504bac17f24,187976.52246674837,1013757.0817720583,86983.96048736156,100992.56197938681,10,3,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,3.7090600997964102e-09,0.9,100000.0,10000000.0,15.625,0.3125
324,d7f48d5e-6b17-11eb-aed6-7504bac17f24,187984.56428073434,1012453.2042939212,86993.99620502282,100990.56807571152,14,4,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,4.391272470353442e-09,0.9,100000.0,10000000.0,18.29897,0.4140625
325,d7f55db0-6b17-11eb-aed6-7504bac17f24,187996.7146115042,1011984.2183746424,86775.49399196765,101221.22061953654,13,437,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,4.627045655611331e-07,0.9,100000.0,10000000.0,77.89748,0.1704611
326,d7f62db2-6b17-11eb-aed6-7504bac17f24,187313.60297063942,974167.7070639288,102424.29865157157,84889.30431906784,13,51,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,3.836216964582975e-08,0.9,100000.0,10000000.0,58.00694,0.2901999
327,d7f6fd64-6b17-11eb-aed6-7504bac17f24,188077.57125579743,1000872.7589016687,86567.70752310072,101509.86373269671,15,361,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,3.3864574392506056e-07,0.9,100000.0,10000000.0,78.28474,0.1171684
328,d7f7d3e2-6b17-11eb-aed6-7504bac17f24,187985.5480575686,1012435.2058425621,86983.95395642899,101001.59410113962,9,2,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,2.087136832595358e-09,0.9,100000.0,10000000.0,5.405405,0.2222222
329,d7f8a3f8-6b17-11eb-aed6-7504bac17f24,187780.02116556276,1007761.0682867774,92544.9395593964,95235.08160616636,13,188,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.0926922588489785e-07,0.9,100000.0,10000000.0,79.7493,0.1721488
330,d7f974ea-6b17-11eb-aed6-7504bac17f24,187989.0492272315,1011612.8352721632,87017.29040882153,100971.75881840997,9,7,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,4.087711254959257e-09,0.9,100000.0,10000000.0,31.57895,0.4444444
331,d7fa469a-6b17-11eb-aed6-7504bac17f24,185939.7919338433,1288782.0097636345,93927.04993186735,92012.74200197596,15,151,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.213929494175111e-07,0.9,100000.0,10000000.0,74.25799,0.2536529
332,d7fb1728-6b17-11eb-aed6-7504bac17f24,187991.3216149663,1011741.170807853,86942.7393821623,101048.582232804,12,2,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,5.637465891303235e-09,0.9,100000.0,10000000.0,7.462687,0.2222222
333,d7fbe720-6b17-11eb-aed6-7504bac17f24,187907.10082036132,1022983.0187665683,87214.4411073968,100692.65971296452,10,31,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.9477106273030463e-08,0.9,100000.0,10000000.0,75.31353,0.2115088
334,d7fcb790-6b17-11eb-aed6-7504bac17f24,187954.70725792705,1018915.5535852166,86703.14841692892,101251.55884099813,9,6,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,5.280080927937858e-09,0.9,100000.0,10000000.0,24.5098,0.3111111
335,d7fd8d50-6b17-11eb-aed6-7504bac17f24,188141.3467300816,990103.5034706035,86713.36924834749,101427.97748173411,8,27,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,2.0031656415403463e-08,0.9,100000.0,10000000.0,58.66315,0.3566942
336,d7fe5d7a-6b17-11eb-aed6-7504bac17f24,188004.8638176071,1009083.3986054934,87031.60450707603,100973.25931053108,12,2,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.1835721923248307e-09,0.9,100000.0,10000000.0,5.970149,0.24
337,d7ff2e44-6b17-11eb-aed6-7504bac17f24,187993.47902196503,1011432.7009029594,86939.00890445123,101054.4701175138,9,3,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,2.282500683181702e-09,0.9,100000.0,10000000.0,10.25641,0.32
338,d7fffd9c-6b17-11eb-aed6-7504bac17f24,188010.14921657325,1008364.023958422,87016.77629746337,100993.37291910988,9,3,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,4.865691325596789e-09,0.9,100000.0,10000000.0,,
339,d800cf24-6b17-11eb-aed6-7504bac17f24,188236.74489220805,972516.4607598147,87153.56458311564,101083.18030909241,11,67,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,4.918642746955747e-08,0.9,100000.0,10000000.0,76.72425,0.2159763
340,d801a0b6-6b17-11eb-aed6-7504bac17f24,188075.63221696287,991733.8852450325,88026.51545678955,100049.11676017332,10,184,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.6398980113782522e-07,0.9,100000.0,10000000.0,69.84751,0.248786
341,d8027824-6b17-11eb-aed6-7504bac17f24,187987.36098315162,1011927.7400044312,87008.76417684396,100978.59680630766,8,3,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,3.186908781486332e-09,0.9,100000.0,10000000.0,,
342,d80347a4-6b17-11eb-aed6-7504bac17f24,187985.19775286844,1012431.1267244177,86982.26699903604,101002.93075383239,7,6,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,6.8071562857257184e-09,0.9,100000.0,10000000.0,30.55556,0.3209877
343,d8041580-6b17-11eb-aed6-7504bac17f24,188044.94564492677,1003079.2057819567,87004.61315636896,101040.33248855782,9,10,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.0763871341850091e-08,0.9,100000.0,10000000.0,49.58848,0.2726327
344,d804e406-6b17-11eb-aed6-7504bac17f24,187795.43797030614,1033229.2666176555,88316.61269751312,99478.82527279302,15,477,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,3.7417815039050987e-07,0.9,100000.0,10000000.0,70.50333,0.2406785
345,d805b250-6b17-11eb-aed6-7504bac17f24,178606.26101899176,1627423.8279301499,143831.0176140276,34775.24340496415,20,208,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.6851444364365003e-07,0.9,100000.0,10000000.0,79.62777,0.1880888
346,d8068108-6b17-11eb-aed6-7504bac17f24,188002.0567724958,1009500.7247389993,87033.99378450486,100968.06298799094,7,1,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.0052430554095812e-09,0.9,100000.0,10000000.0,,
347,d807539e-6b17-11eb-aed6-7504bac17f24,189125.22322292053,788717.7741150823,91349.43917693103,97775.7840459895,13,1207,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,8.198187652114496e-07,0.9,100000.0,10000000.0,69.61623,0.2549636
348,d8082760-6b17-11eb-aed6-7504bac17f24,188010.8384610767,1008287.5771455579,87012.14270195343,100998.69575912326,7,6,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,8.621606067915837e-09,0.9,100000.0,10000000.0,34.72222,0.2644628
349,d808f7b2-6b17-11eb-aed6-7504bac17f24,188000.58189252258,1009724.8884614418,87034.48769822804,100966.09419429454,7,1,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.2532109003802677e-09,0.9,100000.0,10000000.0,,
350,d809ca3e-6b17-11eb-aed6-7504bac17f24,186278.86885960808,1262953.5963420763,88999.06091902331,97279.80794058477,7,3,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.8625107816595261e-09,0.9,100000.0,10000000.0,20.83333,0.3333333
351,d80a995a-6b17-11eb-aed6-7504bac17f24,170323.42893529465,2771919.8173821233,148289.88182196466,22033.547113329994,14,216,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.434565019506435e-07,0.9,100000.0,10000000.0,72.63207,0.1774783
352,d80b6aa6-6b17-11eb-aed6-7504bac17f24,187963.82853199652,1015588.6118248828,87003.3876106249,100960.44092137163,8,5,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,4.388130497429327e-09,0.9,100000.0,10000000.0,41.22807,0.2222222
353,d80c59ca-6b17-11eb-aed6-7504bac17f24,187990.88307384343,1011295.421363404,87022.70874767404,100968.17432616939,9,4,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,7.302172718811543e-09,0.9,100000.0,10000000.0,17.85714,0.3877551
354,d80d2c1a-6b17-11eb-aed6-7504bac17f24,167036.3656233633,3189780.9439029945,138174.53436045136,28861.831262911932,12,228,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.7612786317833424e-07,0.9,100000.0,10000000.0,68.30887,0.2309464
355,d80dfaf0-6b17-11eb-aed6-7504bac17f24,179044.72279920548,2291233.4695189833,75015.76839226596,104028.95440693952,17,1123,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,8.472670261402663e-07,0.9,100000.0,10000000.0,75.1718,0.1466573
356,d80ecb42-6b17-11eb-aed6-7504bac17f24,188004.68079047021,1009109.015687443,87032.0082965981,100972.67249387212,11,3,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,5.8394821876623986e-09,0.9,100000.0,10000000.0,5.172414,0.16
357,d80f9a22-6b17-11eb-aed6-7504bac17f24,188005.4004394071,1009007.2270250671,87030.58627072544,100974.81416868165,6,4,1e-06,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.937716605949397e-09,0.9,100000.0,10000000.0,,
